Epoch - Batch,Loss student 0,Loss student 1,Ensemble loss,Multiloss value
Epoch 120 - Batch 0,14.608115,21.209515,26.082912,78.25545
Epoch 120 - Batch 1,24.21453,26.491749,28.447273,91.11629
Epoch 120 - Batch 2,34.159325,33.70594,38.08357,119.31743
Epoch 120 - Batch 3,13.466379,21.629456,19.40345,67.66156
Epoch 120 - Batch 4,18.923183,29.349934,25.159594,86.66225
Epoch 120 - Batch 5,24.152622,33.717857,32.254784,104.06292
Epoch 120 - Batch 6,23.313904,31.073324,31.48117,100.694214
Epoch 120 - Batch 7,26.075558,29.291119,31.657356,100.50797
Epoch 120 - Batch 8,20.43235,27.87406,28.257288,90.43908
Epoch 120 - Batch 9,20.397915,28.57301,30.64422,92.59436
Epoch 120 - Batch 10,21.519863,27.926592,30.220785,93.954895
Epoch 120 - Batch 11,12.50855,17.706072,20.965837,65.00668
Epoch 120 - Batch 12,17.430962,24.828655,27.207996,85.01978
Epoch 120 - Batch 13,16.46207,25.535507,26.139805,85.58214
Epoch 120 - Batch 14,19.754974,20.494646,23.18949,77.98861
Epoch 120 - Batch 15,18.29509,25.1737,27.513813,85.54139
Epoch 120 - Batch 16,19.80429,28.452816,27.12983,92.67517
Epoch 120 - Batch 17,22.380636,27.88292,31.007206,96.57999
Epoch 120 - Batch 18,18.71553,25.012753,28.527466,85.69205
Epoch 120 - Batch 19,20.503862,29.576954,25.71811,90.63353
Epoch 120 - Batch 20,21.04058,28.112852,28.870384,92.06643
Epoch 120 - Batch 21,21.089792,29.347916,31.280792,96.56819
Epoch 120 - Batch 22,21.339314,25.707172,28.020678,89.8143
Epoch 120 - Batch 23,23.706274,28.478397,30.237276,96.41113
Epoch 120 - Batch 24,20.35012,26.268398,27.780262,87.79805
Epoch 120 - Batch 25,14.603554,23.532536,23.281971,74.40365
Epoch 120 - Batch 26,21.058094,26.358181,29.302322,89.865776
Epoch 120 - Batch 27,16.05801,23.061916,19.922092,72.1608
Epoch 120 - Batch 28,19.372082,22.83471,22.705715,79.03664
Epoch 121 - Batch 0,14.686209,23.330395,28.742115,83.53403
Epoch 121 - Batch 1,13.791437,22.086666,28.331648,80.233086
Epoch 121 - Batch 2,19.92583,26.010815,26.522861,85.02208
Epoch 121 - Batch 3,26.380543,31.440868,34.473392,106.054825
Epoch 121 - Batch 4,14.234333,19.413197,16.89573,63.45241
Epoch 121 - Batch 5,16.692856,23.386753,21.196716,73.73875
Epoch 121 - Batch 6,21.755692,32.808445,29.908878,97.2785
Epoch 121 - Batch 7,27.043587,34.206688,32.538387,108.85838
Epoch 121 - Batch 8,21.510715,30.762333,30.073294,95.42375
Epoch 121 - Batch 9,14.981703,23.368683,23.452122,75.607834
Epoch 121 - Batch 10,20.503296,27.87195,28.276718,92.69638
Epoch 121 - Batch 11,19.692543,28.575947,28.116238,90.66815
Epoch 121 - Batch 12,13.339458,17.829464,20.624924,65.10379
Epoch 121 - Batch 13,17.328716,23.8151,26.320936,84.20281
Epoch 121 - Batch 14,17.203793,23.432058,26.903133,83.2952
Epoch 121 - Batch 15,14.361698,19.469769,20.29251,66.90868
Epoch 121 - Batch 16,20.369755,24.165886,26.431911,83.974915
Epoch 121 - Batch 17,19.372852,27.552755,32.67827,94.995026
Epoch 121 - Batch 18,20.727755,27.38899,27.719875,89.121956
Epoch 121 - Batch 19,15.0871935,24.412846,25.430185,78.82397
Epoch 121 - Batch 20,20.962482,29.373318,31.227654,95.744286
Epoch 121 - Batch 21,21.18637,27.019905,28.989668,91.847275
Epoch 121 - Batch 22,19.376444,30.666084,29.641075,93.83209
Epoch 121 - Batch 23,20.325193,25.71122,27.852959,88.43523
Epoch 121 - Batch 24,19.098684,29.356077,26.050125,87.996445
Epoch 121 - Batch 25,20.658756,24.176086,26.9827,85.36177
Epoch 121 - Batch 26,14.226894,23.571627,25.043468,75.19943
Epoch 121 - Batch 27,18.280682,25.44468,27.30749,84.00534
Epoch 121 - Batch 28,18.968575,24.552687,23.415546,79.79431
Epoch 122 - Batch 0,15.001692,21.906254,22.091839,73.62425
Epoch 122 - Batch 1,14.572226,21.122345,25.081932,77.87431
Epoch 122 - Batch 2,13.015215,20.921547,27.879124,79.47418
Epoch 122 - Batch 3,18.46627,25.994022,25.777462,83.24922
Epoch 122 - Batch 4,26.687748,34.79328,33.9398,109.57167
Epoch 122 - Batch 5,13.612673,20.829535,18.366402,65.2492
Epoch 122 - Batch 6,16.926687,25.4795,23.295101,77.69968
Epoch 122 - Batch 7,22.079914,29.102215,27.230785,91.21806
Epoch 122 - Batch 8,23.598,31.092659,28.496056,97.21038
Epoch 122 - Batch 9,25.045034,30.047228,31.051548,99.52991
Epoch 122 - Batch 10,15.781959,22.810299,23.63802,75.17558
Epoch 122 - Batch 11,20.251305,24.76886,25.589645,86.48932
Epoch 122 - Batch 12,18.429474,27.156738,29.181183,90.030655
Epoch 122 - Batch 13,12.070894,17.587503,18.882326,63.072647
Epoch 122 - Batch 14,16.873257,22.943792,26.19136,81.40033
Epoch 122 - Batch 15,15.808618,23.477947,27.183292,82.918945
Epoch 122 - Batch 16,16.419674,18.420149,20.218102,70.99822
Epoch 122 - Batch 17,16.305,22.326092,24.365166,76.296715
Epoch 122 - Batch 18,18.005741,25.675045,32.107067,90.849014
Epoch 122 - Batch 19,22.69824,26.96122,30.623398,94.322754
Epoch 122 - Batch 20,18.813839,22.73082,27.671293,84.229
Epoch 122 - Batch 21,22.863869,29.219212,31.104263,97.05455
Epoch 122 - Batch 22,20.311813,25.60384,28.89674,88.46158
Epoch 122 - Batch 23,20.201754,28.66341,29.569862,94.24795
Epoch 122 - Batch 24,17.411572,24.691814,24.854702,82.33319
Epoch 122 - Batch 25,21.980003,28.137169,25.89481,89.1562
Epoch 122 - Batch 26,20.430813,25.242647,27.224255,87.0432
Epoch 122 - Batch 27,15.269195,21.33432,23.331425,72.52673
Epoch 122 - Batch 28,17.984873,24.476845,26.439068,81.41762
Epoch 123 - Batch 0,15.820195,22.857178,22.287992,73.78849
Epoch 123 - Batch 1,18.513887,22.764137,26.041403,81.72812
Epoch 123 - Batch 2,14.133445,21.726707,29.384403,81.76447
Epoch 123 - Batch 3,12.706472,19.941322,20.765884,71.173035
Epoch 123 - Batch 4,20.824326,26.597837,26.551586,87.370056
Epoch 123 - Batch 5,27.28292,36.770416,37.242905,115.19876
Epoch 123 - Batch 6,13.8647785,18.749916,16.692965,63.208496
Epoch 123 - Batch 7,16.991663,23.642693,20.770447,74.24066
Epoch 123 - Batch 8,21.706537,28.28135,28.788458,92.3685
Epoch 123 - Batch 9,21.170414,31.239044,27.045626,93.808876
Epoch 123 - Batch 10,23.014818,28.766277,30.615562,98.67222
Epoch 123 - Batch 11,16.849257,24.188995,23.504229,78.47439
Epoch 123 - Batch 12,18.03584,25.66689,29.60249,89.40082
Epoch 123 - Batch 13,18.550941,26.457212,27.704817,87.45126
Epoch 123 - Batch 14,12.2107,17.033947,20.502384,64.363205
Epoch 123 - Batch 15,16.016323,22.529226,25.66959,78.995026
Epoch 123 - Batch 16,14.208425,23.051826,26.334513,79.8223
Epoch 123 - Batch 17,17.143156,18.43145,21.908459,70.5856
Epoch 123 - Batch 18,15.620732,20.185865,23.911083,73.25705
Epoch 123 - Batch 19,16.834242,24.96679,28.827509,86.62042
Epoch 123 - Batch 20,20.6385,27.688038,31.040617,93.08386
Epoch 123 - Batch 21,15.410793,23.397541,26.467741,79.11569
Epoch 123 - Batch 22,21.28462,25.562437,27.281626,89.39969
Epoch 123 - Batch 23,20.405628,27.119745,29.565514,90.330826
Epoch 123 - Batch 24,19.337406,31.332867,29.711128,96.46822
Epoch 123 - Batch 25,18.732862,28.695927,29.796432,93.17222
Epoch 123 - Batch 26,21.304735,28.061344,28.2784,91.192856
Epoch 123 - Batch 27,18.12677,22.919552,26.90955,81.8409
Epoch 123 - Batch 28,13.075302,20.354744,23.726845,69.42382
Epoch 124 - Batch 0,17.905933,25.909203,27.577814,83.952286
Epoch 124 - Batch 1,15.540405,23.081377,21.5748,73.83787
Epoch 124 - Batch 2,17.637747,22.106758,24.543375,78.193954
Epoch 124 - Batch 3,14.128511,20.882982,28.506798,79.658005
Epoch 124 - Batch 4,13.766317,18.962511,23.752407,73.58513
Epoch 124 - Batch 5,19.544323,26.374512,25.125336,82.824234
Epoch 124 - Batch 6,26.775852,33.57943,34.402645,107.74579
Epoch 124 - Batch 7,15.175152,19.458563,19.201797,66.9146
Epoch 124 - Batch 8,16.785038,24.861868,21.039522,75.6833
Epoch 124 - Batch 9,20.499397,29.94654,27.694712,91.72547
Epoch 124 - Batch 10,22.139866,27.25089,29.42756,94.87142
Epoch 124 - Batch 11,19.95037,28.96557,24.907719,88.374565
Epoch 124 - Batch 12,16.81866,24.57743,24.58094,78.698845
Epoch 124 - Batch 13,18.361439,24.476913,28.317772,86.1115
Epoch 124 - Batch 14,18.426008,27.292456,24.921509,86.62511
Epoch 124 - Batch 15,13.606691,16.846527,20.23144,65.19263
Epoch 124 - Batch 16,15.004222,22.304205,25.09455,77.79749
Epoch 124 - Batch 17,15.900312,23.98211,27.100548,84.99158
Epoch 124 - Batch 18,12.537956,19.74286,19.400162,66.75931
Epoch 124 - Batch 19,18.436485,21.83155,24.225277,78.477295
Epoch 124 - Batch 20,17.955605,25.557133,28.866854,89.64124
Epoch 124 - Batch 21,19.141588,26.715607,29.647999,89.61457
Epoch 124 - Batch 22,13.91994,21.328854,24.96096,75.51573
Epoch 124 - Batch 23,20.830566,31.240246,31.381348,98.01913
Epoch 124 - Batch 24,19.641512,28.32566,29.713583,91.69502
Epoch 124 - Batch 25,16.96954,27.072155,27.520329,85.7871
Epoch 124 - Batch 26,18.47359,25.371904,24.761826,83.1203
Epoch 124 - Batch 27,18.88694,25.627083,23.409784,81.60934
Epoch 124 - Batch 28,16.617653,23.390095,26.209194,79.98515
Epoch 125 - Batch 0,12.339731,21.558609,20.748928,67.20734
Epoch 125 - Batch 1,17.186716,24.679535,24.535065,79.92751
Epoch 125 - Batch 2,17.145756,22.49073,20.812048,73.96149
Epoch 125 - Batch 3,16.350452,20.889486,23.814648,75.29111
Epoch 125 - Batch 4,12.946905,22.670437,27.96051,79.94915
Epoch 125 - Batch 5,11.824256,18.935755,26.571224,75.54841
Epoch 125 - Batch 6,17.482273,25.501057,24.393248,80.62781
Epoch 125 - Batch 7,25.743498,32.476204,34.162064,105.28748
Epoch 125 - Batch 8,12.255492,19.039295,18.263695,62.17951
Epoch 125 - Batch 9,16.25019,21.5998,21.345339,72.5909
Epoch 125 - Batch 10,21.68113,29.246603,28.94183,93.34456
Epoch 125 - Batch 11,24.874096,32.80905,27.357292,101.32873
Epoch 125 - Batch 12,20.742132,26.704826,29.671444,91.73015
Epoch 125 - Batch 13,12.751799,19.591879,19.178102,63.97306
Epoch 125 - Batch 14,18.465464,25.239471,29.357765,88.73122
Epoch 125 - Batch 15,18.183826,24.36353,28.564028,86.72525
Epoch 125 - Batch 16,12.822104,17.663868,20.163847,64.48609
Epoch 125 - Batch 17,18.324566,22.851309,25.922947,83.17571
Epoch 125 - Batch 18,16.24944,21.865992,27.036396,81.23233
Epoch 125 - Batch 19,13.3406315,20.611633,20.341518,67.47861
Epoch 125 - Batch 20,16.72076,20.35466,24.31892,74.87137
Epoch 125 - Batch 21,16.10121,25.843525,30.980608,88.8579
Epoch 125 - Batch 22,18.331251,25.310356,28.067852,86.37079
Epoch 125 - Batch 23,17.349415,22.651297,26.857311,80.43077
Epoch 125 - Batch 24,21.013756,25.118242,27.962265,89.3794
Epoch 125 - Batch 25,18.280052,26.645927,28.243525,88.32683
Epoch 125 - Batch 26,17.147339,26.67817,28.160685,86.83808
Epoch 125 - Batch 27,19.072752,25.329603,28.06496,87.79959
Epoch 125 - Batch 28,23.242172,25.793972,28.090199,91.07446
Epoch 126 - Batch 0,16.6281,23.794844,24.556492,78.54523
Epoch 126 - Batch 1,13.769896,20.977564,23.83958,72.15492
Epoch 126 - Batch 2,18.833122,26.714996,28.010696,86.035934
Epoch 126 - Batch 3,13.470837,25.003836,19.475021,71.37826
Epoch 126 - Batch 4,15.1481695,20.09468,22.035881,71.448685
Epoch 126 - Batch 5,12.147881,19.165146,24.486721,72.499664
Epoch 126 - Batch 6,11.907843,17.874344,23.630142,71.11223
Epoch 126 - Batch 7,20.590551,27.950726,26.264044,87.41656
Epoch 126 - Batch 8,24.11538,31.560966,32.069054,101.17978
Epoch 126 - Batch 9,15.274598,16.860462,17.24644,62.127117
Epoch 126 - Batch 10,18.01757,24.647728,22.470795,77.9345
Epoch 126 - Batch 11,19.10494,28.152306,26.591837,88.20471
Epoch 126 - Batch 12,24.065062,31.06537,30.969208,101.73717
Epoch 126 - Batch 13,18.463018,27.436813,26.8906,87.66076
Epoch 126 - Batch 14,15.668843,21.93636,22.10076,72.661354
Epoch 126 - Batch 15,17.018589,22.228718,26.204134,83.273994
Epoch 126 - Batch 16,16.624119,28.779531,26.12247,87.105034
Epoch 126 - Batch 17,11.464649,15.1839,16.628609,57.86479
Epoch 126 - Batch 18,13.419694,20.969799,22.894653,73.86588
Epoch 126 - Batch 19,18.420504,21.766321,25.98892,82.22695
Epoch 126 - Batch 20,14.473909,18.084225,19.046045,67.25807
Epoch 126 - Batch 21,14.268862,21.34383,21.3114,70.9647
Epoch 126 - Batch 22,16.858059,24.032475,29.226831,85.50538
Epoch 126 - Batch 23,18.17205,25.42592,25.06496,83.60939
Epoch 126 - Batch 24,15.527098,20.765858,25.237059,76.01497
Epoch 126 - Batch 25,20.742853,25.20818,29.396954,91.61954
Epoch 126 - Batch 26,20.226536,24.502867,28.282204,86.21225
Epoch 126 - Batch 27,15.941793,25.714752,26.023384,82.78584
Epoch 126 - Batch 28,19.318485,22.597805,26.956993,83.34346
Epoch 127 - Batch 0,19.803797,25.49276,27.487196,86.05389
Epoch 127 - Batch 1,17.359169,27.635178,26.66878,85.602936
Epoch 127 - Batch 2,13.406439,22.374325,23.43674,73.405426
Epoch 127 - Batch 3,17.390244,21.750332,25.345844,78.01141
Epoch 127 - Batch 4,16.51907,22.485043,21.898651,74.27906
Epoch 127 - Batch 5,14.569653,18.756166,21.91529,69.11664
Epoch 127 - Batch 6,13.175987,18.478334,26.453308,74.80386
Epoch 127 - Batch 7,11.200076,17.451328,20.502033,66.80252
Epoch 127 - Batch 8,18.766148,24.49649,24.651209,81.13484
Epoch 127 - Batch 9,28.782112,32.08094,33.416634,109.117836
Epoch 127 - Batch 10,11.605369,19.077852,18.31295,60.899326
Epoch 127 - Batch 11,14.938149,24.033295,21.503654,73.44569
Epoch 127 - Batch 12,20.701338,28.44506,26.692924,89.4811
Epoch 127 - Batch 13,21.67204,26.44077,28.382477,91.51937
Epoch 127 - Batch 14,21.444103,27.1958,29.527767,92.2825
Epoch 127 - Batch 15,15.68319,23.016258,23.746843,75.36427
Epoch 127 - Batch 16,16.477184,22.583069,26.614576,81.70327
Epoch 127 - Batch 17,16.119839,26.03405,29.215752,86.80893
Epoch 127 - Batch 18,10.274949,16.428661,19.294533,60.346756
Epoch 127 - Batch 19,14.276169,21.192833,24.713318,76.55466
Epoch 127 - Batch 20,14.522768,20.27209,23.250862,74.75351
Epoch 127 - Batch 21,16.99743,17.805784,20.879734,68.97919
Epoch 127 - Batch 22,14.7154875,20.012823,21.76503,71.398544
Epoch 127 - Batch 23,16.644989,25.11303,27.989109,85.247406
Epoch 127 - Batch 24,18.881289,24.391527,28.129436,85.64035
Epoch 127 - Batch 25,15.101103,19.285046,24.174896,72.742645
Epoch 127 - Batch 26,19.27113,23.802887,25.759987,84.04755
Epoch 127 - Batch 27,18.81026,25.854347,27.29866,86.785934
Epoch 127 - Batch 28,17.03849,26.030565,25.70993,84.126785
Epoch 128 - Batch 0,18.769764,24.988064,27.916332,87.82274
Epoch 128 - Batch 1,18.243898,28.18901,27.577229,88.46619
Epoch 128 - Batch 2,15.648184,22.766586,24.905663,77.72206
Epoch 128 - Batch 3,12.351246,20.827133,22.525368,68.960594
Epoch 128 - Batch 4,15.723367,20.983917,24.672207,74.15877
Epoch 128 - Batch 5,13.183024,20.915545,18.682365,65.7281
Epoch 128 - Batch 6,15.035931,19.269821,20.917934,69.92532
Epoch 128 - Batch 7,13.039768,20.724648,28.414808,79.91654
Epoch 128 - Batch 8,11.205147,16.353132,24.023806,69.55964
Epoch 128 - Batch 9,17.107365,23.314936,22.277586,75.82894
Epoch 128 - Batch 10,20.713867,32.468513,31.9415,99.49145
Epoch 128 - Batch 11,11.381395,15.070156,16.258211,55.07641
Epoch 128 - Batch 12,14.887213,23.360697,21.708118,74.96823
Epoch 128 - Batch 13,20.174358,27.223717,27.619556,88.928696
Epoch 128 - Batch 14,24.71524,30.807772,30.440529,101.584755
Epoch 128 - Batch 15,19.689922,26.850645,25.408375,85.84169
Epoch 128 - Batch 16,16.644146,23.042698,24.267746,76.77229
Epoch 128 - Batch 17,19.751541,21.826946,26.179825,84.58539
Epoch 128 - Batch 18,18.623676,26.083662,28.32362,88.83498
Epoch 128 - Batch 19,10.880672,17.238417,18.668224,63.041122
Epoch 128 - Batch 20,15.827841,22.90849,25.368292,81.36651
Epoch 128 - Batch 21,13.126366,18.888945,20.669249,71.04538
Epoch 128 - Batch 22,16.16017,15.566465,20.55896,66.078865
Epoch 128 - Batch 23,15.109993,21.352665,24.206718,75.115685
Epoch 128 - Batch 24,14.77154,24.554977,29.322199,85.42981
Epoch 128 - Batch 25,18.643747,27.81927,28.08088,89.57815
Epoch 128 - Batch 26,14.545801,20.8074,25.90243,76.45287
Epoch 128 - Batch 27,20.714767,25.457241,31.22266,93.75687
Epoch 128 - Batch 28,17.576023,23.322525,27.14045,82.54167
Epoch 129 - Batch 0,17.729479,24.120226,27.636694,85.21808
Epoch 129 - Batch 1,17.732199,23.515266,27.199902,84.46402
Epoch 129 - Batch 2,18.863697,27.445938,24.414886,85.87454
Epoch 129 - Batch 3,16.805876,24.360836,23.479267,80.64064
Epoch 129 - Batch 4,12.433017,21.063168,22.609442,70.88566
Epoch 129 - Batch 5,15.976434,21.159517,24.327827,75.37892
Epoch 129 - Batch 6,13.380562,19.763988,17.910126,64.77013
Epoch 129 - Batch 7,17.521189,18.884304,23.741522,77.09163
Epoch 129 - Batch 8,12.715687,19.614532,26.14962,76.87645
Epoch 129 - Batch 9,11.511292,15.303705,20.633724,65.47748
Epoch 129 - Batch 10,18.859121,23.464195,23.340042,79.64871
Epoch 129 - Batch 11,33.180107,32.72129,34.698586,114.49795
Epoch 129 - Batch 12,10.939989,16.134672,15.94351,55.685913
Epoch 129 - Batch 13,15.43689,20.297577,20.65223,70.28946
Epoch 129 - Batch 14,20.835049,26.24968,26.08458,86.64046
Epoch 129 - Batch 15,21.451303,29.533012,28.504936,94.62324
Epoch 129 - Batch 16,18.773163,24.904291,27.990475,87.40286
Epoch 129 - Batch 17,13.432571,19.290726,19.765999,66.25294
Epoch 129 - Batch 18,17.899944,22.870508,28.306927,87.059166
Epoch 129 - Batch 19,15.960981,23.875153,29.257017,86.34009
Epoch 129 - Batch 20,14.081187,13.295439,17.28108,60.84269
Epoch 129 - Batch 21,15.059569,21.576706,23.790735,78.69879
Epoch 129 - Batch 22,14.965863,19.129286,25.1021,77.46298
Epoch 129 - Batch 23,13.343693,16.593864,19.002388,63.38711
Epoch 129 - Batch 24,13.052766,19.904705,19.726555,67.42642
Epoch 129 - Batch 25,15.134282,20.957893,24.660435,77.55705
Epoch 129 - Batch 26,16.693676,22.672026,23.715256,78.35003
Epoch 129 - Batch 27,13.7299595,20.969131,25.463627,74.203705
Epoch 129 - Batch 28,14.896143,23.358503,26.005804,78.58584
Epoch 130 - Batch 0,17.718842,22.738548,26.870548,81.27304
Epoch 130 - Batch 1,16.963715,26.747923,27.886246,86.17699
Epoch 130 - Batch 2,17.111614,21.557724,26.291334,79.81764
Epoch 130 - Batch 3,17.304392,23.712444,25.448029,80.03266
Epoch 130 - Batch 4,15.508432,24.55178,23.543652,78.60791
Epoch 130 - Batch 5,11.668636,18.468575,21.91217,66.14326
Epoch 130 - Batch 6,15.337453,21.483295,21.878378,72.43303
Epoch 130 - Batch 7,12.647778,23.65619,21.235954,71.613045
Epoch 130 - Batch 8,13.8146715,19.176737,22.590021,72.443115
Epoch 130 - Batch 9,11.57899,18.12962,25.883184,74.663994
Epoch 130 - Batch 10,10.02847,15.33555,15.7557335,61.025864
Epoch 130 - Batch 11,16.972847,20.946505,22.399817,73.67654
Epoch 130 - Batch 12,20.726137,28.234015,28.890005,91.54139
Epoch 130 - Batch 13,10.572435,18.446758,15.174473,58.09965
Epoch 130 - Batch 14,14.465744,18.77658,19.0464,65.520195
Epoch 130 - Batch 15,17.27742,26.498987,25.53303,83.39608
Epoch 130 - Batch 16,21.012924,25.733242,25.368732,87.89439
Epoch 130 - Batch 17,17.807076,22.079926,26.409914,80.51511
Epoch 130 - Batch 18,16.045635,22.597988,23.992321,76.428116
Epoch 130 - Batch 19,18.187397,22.687893,24.005592,83.43317
Epoch 130 - Batch 20,16.197968,23.32651,28.679573,85.10321
Epoch 130 - Batch 21,9.367853,13.576725,17.094337,55.35709
Epoch 130 - Batch 22,13.791367,23.087955,25.227129,78.91431
Epoch 130 - Batch 23,12.396483,18.318443,22.912487,70.91698
Epoch 130 - Batch 24,14.505936,15.582261,19.775593,63.794704
Epoch 130 - Batch 25,12.507757,17.343912,21.444853,66.261856
Epoch 130 - Batch 26,15.359804,23.205383,27.829397,83.149254
Epoch 130 - Batch 27,18.251186,23.876587,28.160973,85.747086
Epoch 130 - Batch 28,14.438898,22.124212,24.728367,78.532074
Epoch 131 - Batch 0,16.867203,22.87521,25.345617,81.30708
Epoch 131 - Batch 1,19.461393,24.254978,27.00835,85.7625
Epoch 131 - Batch 2,17.839457,25.02908,26.358418,85.61089
Epoch 131 - Batch 3,19.055408,23.663292,23.210701,84.201324
Epoch 131 - Batch 4,17.190634,23.670696,26.444939,81.705345
Epoch 131 - Batch 5,15.3761425,19.619574,23.711727,72.886826
Epoch 131 - Batch 6,11.932388,17.494432,20.834661,64.06483
Epoch 131 - Batch 7,17.57,21.91395,24.303162,76.93244
Epoch 131 - Batch 8,15.66415,22.0185,20.395914,72.06653
Epoch 131 - Batch 9,13.663013,18.577053,21.65923,68.228806
Epoch 131 - Batch 10,10.949627,16.923111,22.343985,68.46491
Epoch 131 - Batch 11,10.977039,16.560942,21.97688,67.496155
Epoch 131 - Batch 12,18.562536,24.206596,23.723673,79.47296
Epoch 131 - Batch 13,24.481379,30.550362,30.7507,99.71379
Epoch 131 - Batch 14,10.789444,16.613901,15.833694,56.098427
Epoch 131 - Batch 15,14.506629,20.180075,19.574259,67.95963
Epoch 131 - Batch 16,21.011795,25.608206,25.32041,86.876045
Epoch 131 - Batch 17,17.473171,26.937658,26.34243,86.555786
Epoch 131 - Batch 18,19.433289,26.79709,28.169891,90.80892
Epoch 131 - Batch 19,14.090342,20.104458,20.065792,68.75458
Epoch 131 - Batch 20,17.243088,22.596853,24.039476,82.24218
Epoch 131 - Batch 21,17.277721,26.355501,28.92466,88.39226
Epoch 131 - Batch 22,10.126021,14.744592,18.551891,57.79508
Epoch 131 - Batch 23,13.097578,21.72894,24.334461,74.60443
Epoch 131 - Batch 24,14.767566,24.184883,21.77272,77.67893
Epoch 131 - Batch 25,13.926235,16.210508,20.364403,64.315926
Epoch 131 - Batch 26,14.080905,19.6464,23.505001,72.63641
Epoch 131 - Batch 27,14.943549,23.891075,29.133812,86.273476
Epoch 131 - Batch 28,19.57598,24.048664,27.577877,85.96947
